Id,Name,Quality,Slot,Type,SubType,Texture,Source,Zone,Dungeon Difficulty,Phase,Class,Spec,BIS Status/arguments,Link,SourceType,SourceNumber,SourceFaction
30725,Anger-Spark Gloves,,Hands,,,,Doomwalker,World Bosses,,1,Druid,Balance,BIS,https://wowhead.com/item=30725,Drop,0,B
28507,Handwraps of Flowing Thought,,Hands,,,,Attumen the Huntsman,Karazhan,,1,Druid,Balance,BIS,https://wowhead.com/item=28507,Drop,0,B
27493,Gloves of the Deadwatcher,,Hands,,,,Shirrak the Dead Watcher,Auchenai Crypts (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=27493,Drop,0,B
27537,Gloves of Oblivion,,Hands,,,,Warchief Kargath Bladefist,The Shattered Halls,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=27537,Drop,0,B
24450,Manaspark Gloves,,Hands,,,,Hungarfen,The Underbog,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=24450,Drop,0,B
28780,Soul-Eater's Handwraps,,Hands,,,,Magtheridon,Magtheridon's Lair,,1,Druid,Balance,Alt,https://wowhead.com/item=28780,Drop,0,B
31149,Gloves of Pandemonium,,Hands,,,,World Drop,,,1,Druid,Balance,Alt,https://wowhead.com/item=31149,Drop,0,B
27465,Mana-Etched Gloves,,Hands,,,,Omor the Unscarred,Hellfire Ramparts (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=27465,Drop,0,B
29092,Gloves of Malorne,,Hands,,,,The Curator,Karazhan,,1,Druid,Balance,Alt,https://wowhead.com/item=29092,Tier Token,29758,B
29317,Tempest's Touch,,Hands,,,,Return to Andormu,Caverns of Time,,1,Druid,Balance,Alt,https://wowhead.com/item=29317,Quest,0,B
24452,Starlight Gauntlets,,Hands,,,,Hungarfen,The Underbog,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=24452,Drop,0,B
21846,Spellfire Belt,,Waist,,,,Tailoring (355),26752,,1,Druid,Balance,BIS,https://wowhead.com/item=21846,Profession,0,B
24256,Girdle of Ruination,,Waist,,,,Tailoring (365),31443,,1,Druid,Balance,BIS,https://wowhead.com/item=24256,Profession,0,B
29241,Belt of Depravity,,Waist,,,,Harbinger Skyriss,The Arcatraz (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=29241,Drop,0,B
27843,Glyph-Lined Sash,,Waist,,,,Nexus-Prince Shaffar,Mana Tombs (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=27843,Drop,0,B
28799,Belt of Divine Inspiration,,Waist,,,,High King Maulgar,Gruul's Lair,,1,Druid,Balance,Alt,https://wowhead.com/item=28799,Drop,0,B
31461,A'dal's Gift,,Waist,,,,How to Break Into the Arcatraz,Tempest Keep,,1,Druid,Balance,Alt,https://wowhead.com/item=31461,Quest,0,B
29524,Windhawk Belt,,Waist,,,,Leatherworking (375),35587,,1,Druid,Balance,Alt,https://wowhead.com/item=29524,Profession,0,B
28654,Malefic Girdle,,Waist,,,,Terestian Illhoof,Karazhan,,1,Druid,Balance,Alt,https://wowhead.com/item=28654,Drop,0,B
24395,Mindfire Waistband,,Waist,,,,Keli'dan the Breaker,The Blood Furnace,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=24395,Drop,0,B
24262,Spellstrike Pants,,Legs,,,,Tailoring (375),31452,,1,Druid,Balance,BIS,https://wowhead.com/item=24262,Profession,0,B
30734,Leggings of the Seventh Circle,,Legs,,,,Doom Lord Kazzak,World Bosses,,1,Druid,Balance,BIS,https://wowhead.com/item=30734,Drop,0,B
30531,Breeches of the Occultist,,Legs,,,,Aeonus,The Black Morass (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=30531,Drop,0,B
29343,Haramad's Leggings of the Third Coin,,Legs,,,,Undercutting the Competition,Mana-Tombs,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=29343,Quest,0,B
28594,Trial-Fire Trousers,,Legs,,,,"Opera Event (Oz)"" & ""Opera Event (Wolf)"" & ""Opera Event (Romeo)",Karazhan,,1,Druid,Balance,Alt,https://wowhead.com/item=28594,Drop,0,B
30532,Kirin Tor Master's Trousers,,Legs,,,,Murmur,Shadow Labyrinth (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=30532,Drop,0,B
29141,Tempest Leggings,,Legs,,,,The Mag'har,Revered,,1,Druid,Balance,Alt,https://wowhead.com/item=29141,Reputation,0,H
29142,Kurenai Kilt,,Legs,,,,Kurenai,Revered,,1,Druid,Balance,Alt,https://wowhead.com/item=29142,Reputation,0,A
28212,Aran's Sorcerous Slacks,,Legs,,,,Lieutenant Drake,Old Hillsbrad Foothills (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=28212,Drop,0,B
27492,Moonchild Leggings,,Legs,,,,Broggok,The Blood Furnace (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=27492,Drop,0,B
28185,Khadgar's Kilt of Abjuration,,Legs,,,,Temporus,The Black Morass,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=28185,Drop,0,B
28517,Boots of Foretelling,,Feet,,,,Maiden of Virtue,Karazhan,,1,Druid,Balance,BIS,https://wowhead.com/item=28517,Drop,0,B
28585,Ruby Slippers,,Feet,,,,Opera Event (Oz),Karazhan,,1,Druid,Balance,BIS,https://wowhead.com/item=28585,Drop,0,B
30737,Gold-Leaf Wildboots,,Feet,,,,Doom Lord Kazzak,World Bosses,,1,Druid,Balance,Alt,https://wowhead.com/item=30737,Drop,0,B
28179,Shattrath Jumpers,,Feet,,,,Into the Heart of the Labyrinth,Shadow Labyrinth,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=28179,Quest,0,B
27821,Extravagant Boots of Malice,,Feet,,,,Tavarok,Mana Tombs (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=27821,Drop,0,B
29808,Shimmering Azure Boots,,Feet,,,,Securing the Celestial Ridge,Netherstorm,,1,Druid,Balance,Alt,https://wowhead.com/item=29808,Quest,0,B
28406,Sigil-Laced Boots,,Feet,,,,Harbinger Skyriss,The Arcatraz,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=28406,Drop,0,B
30519,Boots of the Nexus Warden,,Feet,,,,The Flesh Lies.,Netherstorm,,1,Druid,Balance,Alt,https://wowhead.com/item=30519,Quest,0,B
29258,Boots of Ethereal Manipulation,,Feet,,,,Warp Splinter,The Botanica (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=29258,Drop,0,B
27848,Embroidered Spellpyre Boots,,Feet,,,,Broggok,The Blood Furnace (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=27848,Drop,0,B
27914,Moonstrider Boots,,Feet,,,,Darkweaver Syth,Sethekk Halls,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=27914,Drop,0,B
29242,Boots of Blasphemy,,Feet,,,,Quagmirran,The Slave Pens (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=29242,Drop,0,B
28530,Brooch of Unquenchable Fury,,Neck,,,,Moroes,Karazhan,,1,Druid,Balance,BIS,https://wowhead.com/item=28530,Drop,0,B
28762,Adornment of Stolen Souls,,Neck,,,,Prince Malchezaar,Karazhan,,1,Druid,Balance,BIS,https://wowhead.com/item=28762,Drop,0,B
27758,Hydra-fang Necklace,,Neck,,,,Ghaz'an,The Underbog,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=27758,Drop,0,B
31692,Natasha's Ember Necklace,,Neck,,,,The Hound-Master,Blade's Edge Mountains,,1,Druid,Balance,Alt,https://wowhead.com/item=31692,Quest,0,B
24116,Eye of the Night,,Neck,,,,Jewelcrafting (360),31071,,1,Druid,Balance,Alt,https://wowhead.com/item=24116,Profession,0,B
28245,Pendant of Dominance,,Neck,,,,"Eye of the Storm Marks"" & ""Honor Points",PvP Vendor,,1,Druid,Balance,Alt,https://wowhead.com/item=28245,PvP,?,B
29333,Torc of the Sethekk Prophet,,Neck,,,,Brother Against Brother,Sethekk Halls,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=29333,Quest,0,B
28134,Brooch of Heightened Potential,,Neck,,,,Blackheart the Inciter,Shadow Labyrinth,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=28134,Drop,0,B
24462,Luminous Pearls of Insight,,Neck,,,,Ghaz'an,The Underbog,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=24462,Drop,0,B
28793,Band of Crimson Fury,,Ring,,,,Magtheridon,Magtheridon's Lair,,1,Druid,Balance,BIS,https://wowhead.com/item=28793,Drop,0,B
28753,Ring of Recurrence,,Ring,,,,Chess Event,Karazhan,,1,Druid,Balance,BIS,https://wowhead.com/item=28753,Drop,0,B
28227,Sparking Arcanite Ring,,Ring,,,,Epoch Hunter,Old Hillsbrad Foothills (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=28227,Drop,0,B
28555,Seal of the Exorcist,,Ring,,,,Spirit Shard,Spirit Sage Gartok/Spirit Sage Zran,,1,Druid,Balance,Alt,https://wowhead.com/item=28555,Dungeon Token,50,B
29287,Violet Signet of the Archmage,,Ring,,,,The Violet Eye,Exalted,,1,Druid,Balance,Alt,https://wowhead.com/item=29287,Reputation,0,B
29352,Cobalt Band of Tyrigosa,,Ring,,,,Nexus-Prince Shaffar,Mana Tombs (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=29352,Drop,0,B
29172,Ashyen's Gift,,Ring,,,,Cenarion Expedition,Exalted,,1,Druid,Balance,Alt,https://wowhead.com/item=29172,Reputation,0,B
29367,Ring of Cryptic Dreams,,Ring,,,,Badge of Justice,G'eras,,1,Druid,Balance,Alt,https://wowhead.com/item=29367,Dungeon Token,25,B
29126,Seer's Signet,,Ring,,,,The Scryers,Exalted,,1,Druid,Balance,Alt,https://wowhead.com/item=29126,Reputation,0,B
31075,Evoker's Mark of the Redemption,,Ring,,,,Dissension Amongst the Ranks.,Shadowmoon Valley,,1,Druid,Balance,Alt,https://wowhead.com/item=31075,Quest,0,B
30366,Manastorm Band,,Ring,,,,Shutting Down Manaforge Ara,Netherstorm,,1,Druid,Balance,Alt,https://wowhead.com/item=30366,Quest,0,B
31290,Band of Dominion,,Ring,,,,World Drop,,,1,Druid,Balance,Alt,https://wowhead.com/item=31290,Drop,0,B
28394,Ryngo's Band of Ingenuity,,Ring,,,,Wrath-Scryer Soccothrates,The Arcatraz,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=28394,Drop,0,B
29370,Icon of the Silver Crescent,,Trinket,,,,Badge of Justice,G'eras,,1,Druid,Balance,BIS,https://wowhead.com/item=29370,Dungeon Token,41,B
27683,Quagmirran's Eye,,Trinket,,,,Quagmirran,The Slave Pens (H),Heroic,1,Druid,Balance,BIS,https://wowhead.com/item=27683,Drop,0,B
28223,Arcanist's Stone,,Trinket,,,,Epoch Hunter,Old Hillsbrad Foothills (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=28223,Drop,0,B
26055,Oculus of the Hidden Eye,,Trinket,,,,Shirrak the Dead Watcher,Auchenai Crypts,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=26055,Drop,0,B
30340,Starkiller's Bauble,,Trinket,,,,The Horrors of Pollution,Netherstorm,,1,Druid,Balance,Alt,https://wowhead.com/item=30340,Quest,0,B
29132,Scryer's Bloodgem,,Trinket,,,,The Scryers,Revered,,1,Druid,Balance,Alt,https://wowhead.com/item=29132,Reputation,0,B
25936,Terokkar Tablet of Vim,,Trinket,,,,Torgos!,Terokkar Forest,,1,Druid,Balance,Alt,https://wowhead.com/item=25936,Quest,0,B
28789,Eye of Magtheridon,,Trinket,,,,Magtheridon,Magtheridon's Lair,,1,Druid,Balance,Alt,https://wowhead.com/item=28789,Drop,0,B
25620,Ancient Crystal Talisman,,Trinket,,,,A Spirit Ally?,Zangarmarsh,,1,Druid,Balance,Alt,https://wowhead.com/item=25620,Quest,0,H
25619,Glowing Crystal Insignia,,Trinket,,,,Overlord Gorefist,Zangarmarsh,,1,Druid,Balance,Alt,https://wowhead.com/item=25619,Quest,0,A
28770,Nathrezim Mindblade,,Main Hand,,,,Prince Malchezaar,Karazhan,,1,Druid,Balance,BIS,https://wowhead.com/item=28770,Drop,0,B
30723,Talon of the Tempest,,Main Hand,,,,Doomwalker,World Bosses,,1,Druid,Balance,BIS,https://wowhead.com/item=30723,Drop,0,B
23554,Eternium Runed Blade,,Main Hand,,,,Blacksmithing (365),29698,,1,Druid,Balance,Alt,https://wowhead.com/item=23554,Profession,0,B
27543,Starlight Dagger,,Main Hand,,,,Mennu the Betrayer,The Slave Pens (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=27543,Drop,0,B
30832,Gavel of Unearthed Secrets,,Main Hand,,,,Lower City,Exalted,,1,Druid,Balance,Alt,https://wowhead.com/item=30832,Reputation,0,B
28931,High Warlord's Spellblade,,Main Hand,,,,Honor Points,PvP Vendor,,1,Druid,Balance,Alt,https://wowhead.com/item=28931,PvP,?,B
27937,Sky Breaker,,Main Hand,,,,Avatar of the Martyred,Auchenai Crypts (Heroic),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=27937,Drop,0,B
28297,Gladiator's Spellblade,,Main Hand,,,,Arena Points,Arena Vendor,,1,Druid,Balance,Alt,https://wowhead.com/item=28297,PvP,?,B
32450,Gladiator's Gavel,,Main Hand,,,,Arena Points,Arena Vendor,,1,Druid,Balance,Alt,https://wowhead.com/item=32450,PvP,?,B
27741,Bleeding Hollow Warhammer,,Main Hand,,,,Quagmirran,The Slave Pens (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=27741,Drop,0,B
27868,Runesong Dagger,,Main Hand,,,,Warbringer O'mrogg,The Shattered Halls,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=27868,Drop,0,B
29271,Talisman of Kalecgos,,Off Hand,,,,Badge of Justice,G'eras,,1,Druid,Balance,BIS,https://wowhead.com/item=29271,Dungeon Token,25,B
28734,Jewel of Infinite Possibilities,,Off Hand,,,,Netherspite,Karazhan,,1,Druid,Balance,BIS,https://wowhead.com/item=28734,Drop,0,B
28603,Talisman of Nightbane,,Off Hand,,,,Nightbane,Karazhan,,1,Druid,Balance,Alt,https://wowhead.com/item=28603,Drop,0,B
28187,Star-Heart Lamp,,Off Hand,,,,Temporus,The Black Morass,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=28187,Drop,0,B
28260,Manual of the Nethermancer,,Off Hand,,,,Nethermancer Sepethrea,The Mechanar,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=28260,Drop,0,B
29273,Khadgar's Knapsack,,Off Hand,,,,Badge of Justice,G'eras,,1,Druid,Balance,Alt,https://wowhead.com/item=29273,Dungeon Token,25,B
29330,The Saga of Terokk,,Off Hand,,,,Terokk's Legacy,Sethekk Halls,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=29330,Quest,0,B
28412,Lamp of Peaceful Radiance,,Off Hand,,,,Harbinger Skyriss,The Arcatraz,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=28412,Drop,0,B
28633,Staff of Infinite Mysteries,,Two Hand,,,,The Curator,Karazhan,,1,Druid,Balance,BIS,https://wowhead.com/item=28633,Drop,0,B
24557,Gladiator's War Staff,,Two Hand,,,,Arena Points,Arena Vendor,,1,Druid,Balance,Alt,https://wowhead.com/item=24557,PvP,?,B
29355,Terokk's Shadowstaff,,Two Hand,,,,Talon King Ikiss,Sethekk Halls (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=29355,Drop,0,B
27842,Grand Scepter of the Nexus-Kings,,Two Hand,,,,Nexus-Prince Shaffar,Mana Tombs (H),Heroic,1,Druid,Balance,Alt,https://wowhead.com/item=27842,Drop,0,B
29130,Auchenai Staff,,Two Hand,,,,The Aldor,Revered,,1,Druid,Balance,Alt,https://wowhead.com/item=29130,Reputation,0,B
28935,High Warlord's War Staff,,Two Hand,,,,Honor Points,PvP Vendor,,1,Druid,Balance,Alt,https://wowhead.com/item=28935,PvP,?,B
28341,Warpstaff of Arcanum,,Two Hand,,,,Warp Splinter,The Botanica,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=28341,Drop,0,B
31308,The Bringer of Death,,Two Hand,,,,World Drop,,,1,Druid,Balance,Alt,https://wowhead.com/item=31308,Drop,0,B
28188,Bloodfire Greatstaff,,Two Hand,,,,Aeonus,The Black Morass,Normal,1,Druid,Balance,Alt,https://wowhead.com/item=28188,Drop,0,B
27518,Ivory Idol of the Moongoddess,,Ranged/Relic,,,,Grand Warlock Nethekurse,The Shattered Halls,Normal,1,Druid,Balance,BIS,https://wowhead.com/item=27518,Drop,0,B
31025,Idol of the Avenger,,Ranged/Relic,,,,News of Victory,Shadowmoon Valley,,1,Druid,Balance,Alt,https://wowhead.com/item=31025,Quest,0,B
23197,Idol of the Moon,,Ranged/Relic,,,,World Drop,,,1,Druid,Balance,Alt,https://wowhead.com/item=23197,Drop,0,B
30233,Nordrassil Headpiece,,Head,,,,Lady Vashj,Serpentshrine Cavern,,2,Druid,Balance,BIS,https://wowhead.com/item=30233,Tier Token,30243,B
29986,Cowl of the Grand Engineer,,Head,,,,Void Reaver,Tempest Keep,,2,Druid,Balance,Alt,https://wowhead.com/item=29986,Drop,0,B
32480,Magnified Moon Specs,,Head,,,,Engineering (350),41319,,2,Druid,Balance,Alt,https://wowhead.com/item=32480,Profession,0,B
29093,Antlers of Malorne,,Head,,,,Prince Malchezaar,Karazhan,,2,Druid,Balance,Alt,https://wowhead.com/item=29093,Tier Token,29761,B
24266,Spellstrike Hood,,Head,,,,Tailoring (375),31455,,2,Druid,Balance,Alt,https://wowhead.com/item=24266,Profession,0,B
32057,Merciless Gladiator's Wyrmhide Helm,,Head,,,,Honor Points,PvP Vendor,,2,Druid,Balance,Alt,https://wowhead.com/item=32057,PvP,?,B
30235,Nordrassil Wrath-Mantle,,Shoulder,,,,Void Reaver,Tempest Keep,,2,Druid,Balance,BIS,https://wowhead.com/item=30235,Tier Token,30249,B
30024,Mantle of the Elven Kings,,Shoulder,,,,Trash Drop,Tempest Keep,,2,Druid,Balance,Alt,https://wowhead.com/item=30024,Drop,0,B
30079,Illidari Shoulderpads,,Shoulder,,,,Morogrim Tidewalker,Serpentshrine Cavern,,2,Druid,Balance,Alt,https://wowhead.com/item=30079,Drop,0,B
29095,Pauldrons of Malorne,,Shoulder,,,,High King Maulgar,Gruul's Lair,,2,Druid,Balance,Alt,https://wowhead.com/item=29095,Tier Token,29764,B
27796,Mana-Etched Spaulders,,Shoulder,,,,Quagmirran,The Slave Pens (H),Heroic,2,Druid,Balance,Alt,https://wowhead.com/item=27796,Drop,0,B
32059,Merciless Gladiator's Wyrmhide Spaulders,,Shoulder,,,,Honor Points,PvP Vendor,,2,Druid,Balance,Alt,https://wowhead.com/item=32059,PvP,?,B
30735,Ancient Spellcloak of the Highborne,,Back,,,,Doom Lord Kazzak,World Bosses,,2,Druid,Balance,BIS,https://wowhead.com/item=30735,Drop,0,B
28797,Brute Cloak of the Ogre-Magi,,Back,,,,High King Maulgar,Gruul's Lair,,2,Druid,Balance,BIS,https://wowhead.com/item=28797,Drop,0,B
28766,Ruby Drape of the Mysticant,,Back,,,,Prince Malchezaar,Karazhan,,2,Druid,Balance,BIS,https://wowhead.com/item=28766,Drop,0,B
29992,Royal Cloak of the Sunstriders,,Back,,,,Kael'thas Sunstrider,Tempest Keep,,2,Druid,Balance,BIS,https://wowhead.com/item=29992,Drop,0,B
27981,Sethekk Oracle Cloak,,Back,,,,Talon King Ikiss,Sethekk Halls,Normal,2,Druid,Balance,Alt,https://wowhead.com/item=27981,Drop,0,B
28570,Shadow-Cloak of Dalaran,,Back,,,,Moroes,Karazhan,,2,Druid,Balance,Alt,https://wowhead.com/item=28570,Drop,0,B
30231,Nordrassil Chestpiece,,Chest,,,,Kael'thas Sunstrider,Tempest Keep,,2,Druid,Balance,BIS,https://wowhead.com/item=30231,Tier Token,30237,B
30107,Vestments of the Sea-Witch,,Chest,,,,Lady Vashj,Serpentshrine Cavern,,2,Druid,Balance,Alt,https://wowhead.com/item=30107,Drop,0,B
21848,Spellfire Robe,,Chest,,,,Tailoring (375),26754,,2,Druid,Balance,Alt,https://wowhead.com/item=21848,Profession,0,B
30056,Robe of Hateful Echoes,,Chest,,,,Hydross the Unstable,Serpentshrine Cavern,,2,Druid,Balance,Alt,https://wowhead.com/item=30056,Drop,0,B
29522,Windhawk Hauberk,,Chest,,,,Leatherworking (375),35585,,2,Druid,Balance,Alt,https://wowhead.com/item=29522,Profession,0,B
29091,Chestpiece of Malorne,,Chest,,,,Magtheridon,Magtheridon's Lair,,2,Druid,Balance,Alt,https://wowhead.com/item=29091,Tier Token,29753,B
32060,Merciless Gladiator's Wyrmhide Tunic,,Chest,,,,Honor Points,PvP Vendor,,2,Druid,Balance,Alt,https://wowhead.com/item=32060,PvP,?,B
29918,Mindstorm Wristbands,,Wrist,,,,Al'ar,Tempest Keep,,2,Druid,Balance,BIS,https://wowhead.com/item=29918,Drop,0,B
29523,Windhawk Bracers,,Wrist,,,,Leatherworking (375),35588,,2,Druid,Balance,Alt,https://wowhead.com/item=29523,Profession,0,B
32655,Crystalweave Bracers,,Wrist,,,,Apexis Crystal Infusion,Blade's Edge Mountains,,2,Druid,Balance,Alt,https://wowhead.com/item=32655,Quest,0,B
24250,Bracers of Havok,,Wrist,,,,Tailoring (350),31435,,2,Druid,Balance,Alt,https://wowhead.com/item=24250,Profession,0,B
27462,Crimson Bracers of Gloom,,Wrist,,,,Omor the Unscarred,Hellfire Ramparts (H),Heroic,2,Druid,Balance,Alt,https://wowhead.com/item=27462,Drop,0,B
28515,Bands of Nefarious Deeds,,Wrist,,,,Maiden of Virtue,Karazhan,,2,Druid,Balance,Alt,https://wowhead.com/item=28515,Drop,0,B
30232,Nordrassil Gauntlets,,Hands,,,,Leotheras the Blind,Serpentshrine Cavern,,2,Druid,Balance,BIS,https://wowhead.com/item=30232,Tier Token,30240,B
30725,Anger-Spark Gloves,,Hands,,,,Doomwalker,World Bosses,,2,Druid,Balance,Alt,https://wowhead.com/item=30725,Drop,0,B
21847,Spellfire Gloves,,Hands,,,,Tailoring (365),26753,,2,Druid,Balance,Alt,https://wowhead.com/item=21847,Profession,0,B
28507,Handwraps of Flowing Thought,,Hands,,,,Attumen the Huntsman,Karazhan,,2,Druid,Balance,Alt,https://wowhead.com/item=28507,Drop,0,B
28780,Soul-Eater's Handwraps,,Hands,,,,Magtheridon,Magtheridon's Lair,,2,Druid,Balance,Alt,https://wowhead.com/item=28780,Drop,0,B
29987,Gauntlets of the Sun King,,Hands,,,,Kael'thas Sunstrider,Tempest Keep,,2,Druid,Balance,Alt,https://wowhead.com/item=29987,Drop,0,B
29092,Gloves of Malorne,,Hands,,,,The Curator,Karazhan,,2,Druid,Balance,Alt,https://wowhead.com/item=29092,Tier Token,29758,B
30038,Belt of Blasting,,Waist,,,,Tailoring (375),36315,,2,Druid,Balance,BIS,https://wowhead.com/item=30038,Profession,0,B
30064,Cord of Screaming Terrors,,Waist,,,,The Lurker Below,Serpentshrine Cavern,,2,Druid,Balance,Alt,https://wowhead.com/item=30064,Drop,0,B
21846,Spellfire Belt,,Waist,,,,Tailoring (355),26752,,2,Druid,Balance,Alt,https://wowhead.com/item=21846,Profession,0,B
24256,Girdle of Ruination,,Waist,,,,Tailoring (365),31443,,2,Druid,Balance,Alt,https://wowhead.com/item=24256,Profession,0,B
29524,Windhawk Belt,,Waist,,,,Leatherworking (375),35587,,2,Druid,Balance,Alt,https://wowhead.com/item=29524,Profession,0,B
28799,Belt of Divine Inspiration,,Waist,,,,High King Maulgar,Gruul's Lair,,2,Druid,Balance,Alt,https://wowhead.com/item=28799,Drop,0,B
24262,Spellstrike Pants,,Legs,,,,Tailoring (375),31452,,2,Druid,Balance,BIS,https://wowhead.com/item=24262,Profession,0,B
30734,Leggings of the Seventh Circle,,Legs,,,,Doom Lord Kazzak,World Bosses,,2,Druid,Balance,BIS,https://wowhead.com/item=30734,Drop,0,B
30234,Nordrassil Wrath-Kilt,,Legs,,,,Fathom-Lord Karathress,Serpentshrine Cavern,,2,Druid,Balance,Alt,https://wowhead.com/item=30234,Tier Token,30246,B
29972,Trousers of the Astromancer,,Legs,,,,High Astromancer Solarian,Tempest Keep,,2,Druid,Balance,Alt,https://wowhead.com/item=29972,Drop,0,B
30531,Breeches of the Occultist,,Legs,,,,Aeonus,The Black Morass (H),Heroic,2,Druid,Balance,Alt,https://wowhead.com/item=30531,Drop,0,B
29141,Tempest Leggings,,Legs,,,,The Mag'har,Revered,,2,Druid,Balance,Alt,https://wowhead.com/item=29141,Reputation,0,H
29142,Kurenai Kilt,,Legs,,,,Kurenai,Revered,,2,Druid,Balance,Alt,https://wowhead.com/item=29142,Reputation,0,A
28594,Trial-Fire Trousers,,Legs,,,,"Opera Event (Oz)"" & ""Opera Event (Wolf)"" & ""Opera Event (Romeo)",Karazhan,,2,Druid,Balance,Alt,https://wowhead.com/item=28594,Drop,0,B
30037,Boots of Blasting,,Feet,,,,Tailoring (375),36317,,2,Druid,Balance,BIS,https://wowhead.com/item=30037,Profession,0,B
